92-U-238(n,total) ENDF/B-VII.1
3563.58,59.2607
3563.84,45.259
3564.07,35.985
3564.3,29.143
3564.5,24.8014
3564.76,20.861
3565.02,18.1936
3565.38,15.9175
3565.91,13.8547
3566.58,12.2752
3568.76,9.13903
3570.93,4.57785
3571.27,4.08471
3571.45,3.99156
3571.63,4.11747
3571.78,4.48731
3571.9,5.03538
3572.01,5.88703
3572.13,7.13271
3572.25,8.77821
3572.37,11.2497
3572.5,14.5134
3572.63,19.0447
3572.77,25.3122
3572.92,34.5005
3573.09,46.932
3573.29,64.5234
3573.56,94.2016
3574.14,165.823
3574.44,192.014
3574.72,202.561
3574.76,202.834
3574.99,198.567
3575.29,180.016
3576.16,96.266
3576.44,75.0228
3576.7,59.78
3576.94,49.9514
3577.24,41.4576
3577.58,35.1741
3577.93,31.1703
3578.45,27.374
3579.21,23.9752
3580.4,20.8842
3581.95,18.6136
3585.62,15.9492
3589.29,13.7809
3592.41,12.0098
3592.88,11.8089
3593.25,12.0894
3593.56,13.0836
3593.82,14.8081
3594.08,17.5456
3594.38,22.2604
3595.08,35.7913
3595.42,39.9955
3595.66,40.8936
3595.95,39.4933
3596.35,34.5233
3596.9,26.6521
3597.29,22.8143
3597.76,20.2662
3599.28,15.266
3599.88,14.0862
3600.74,13.3875
3602.23,13.0195
3603.24,13.0966
3604.65,12.53
3606.63,11.7861
3613.91,10.1862
3618.3,8.61383
3621.21,7.02506
3621.38,7.01079
3621.71,7.23112
3621.95,7.72462
3622.23,8.82806
3622.53,10.7178
3622.91,14.1814
3623.38,18.7463
3623.7,20.7133
3623.88,21.0602
3624.13,20.5108
3624.45,18.2821
3625.27,9.99093
3625.55,7.68496
3625.81,6.12874
3626.06,4.97282
3626.34,4.05699
3626.61,3.44575
3626.87,3.06569
3627.04,2.98134
3627.19,3.06399
3627.33,3.34672
3627.47,3.84005
3627.58,4.4836
3627.68,5.40021
3627.81,6.80831
3627.92,8.6417
3628.03,11.0652
3628.14,14.0354
3628.28,18.6872
3628.42,25.1425
3628.56,33.256
3628.74,46.0921
3628.91,62.1507
3629.15,88.8986
3629.64,156.203
3629.99,200.836
3630.28,225.503
3630.57,233.214
3630.85,224.056
3631.22,193.027
3631.92,115.485
3632.24,87.5723
3632.51,69.8764
3632.77,57.875
3633.02,49.2974
3633.32,42.4891
3633.71,36.4571
3634.24,31.5471
3634.88,27.8872
3635.85,24.5103
3636.67,23.2392
3636.94,23.1926
3637.89,23.6712
3638.56,22.8405
3639.77,19.2786
3640.7,17.914
3643.46,16.3652
3649.16,14.635
3652.57,14.0414
3654.69,14.6225
3656.08,13.9571
3656.84,13.475
3659.84,12.8204
3660.21,12.81
3661.18,13.2013
3662.34,13.9791
3662.37,13.9791
3663.32,13.3588
3664.05,12.7605
3666.68,12.1302
3669.69,11.7924
3670.67,11.8084
3671.93,11.7023
3672.73,12.0992
3673.97,13.8959
3674.17,13.9662
3674.65,13.5691
3675.59,11.7633
3676.21,11.0038
3677.62,10.4913
3681.79,9.60391
3682.59,9.83398
3683.81,10.7966
3683.88,10.8004
3684.42,10.4334
3685.76,8.26003
3686.88,7.26688
3688.44,5.93521
3689.67,4.46654
3690.18,3.84521
3690.43,3.66974
3690.52,3.66016
3690.69,3.76206
3690.86,4.10595
3690.99,4.64114
3691.13,5.50216
3691.25,6.6605
3691.38,8.37433
3691.51,10.7298
3691.65,13.9611
3691.78,18.3012
3691.92,24.0426
3692.08,32.0559
3692.25,43.1787
3692.47,61.4109
3692.76,91.0003
3693.31,149.661
3693.6,172.387
3693.86,181.955
3693.94,182.641
3694.22,176.651
3694.52,157.261
3695.31,88.3056
3695.62,67.1246
3695.9,53.0466
3696.17,43.1534
3696.47,36.0695
3696.79,31.1194
3697.19,27.2591
3697.79,23.8525
3698.61,21.079
3699.72,18.8494
3701.38,16.8499
3704.14,14.9341
3711.96,11.6016
3713.7,10.4035
3714.52,9.84072
3714.82,10.0801
3715.05,10.7464
3715.28,12.1075
3715.47,13.9825
3715.66,16.6988
3715.88,21.2097
3716.17,28.7804
3716.86,49.8614
3717.17,56.0045
3717.41,57.5656
3717.68,55.7817
3718.02,49.334
3718.69,32.7357
3719.01,26.9252
3719.27,23.6226
3719.62,20.9763
3720.27,18.5492
3721.5,14.8696
3722.28,13.5963
3722.93,13.3025
3724.42,13.6754
3726.34,13.1158
3728.24,10.4729
3730.36,8.58373
3731.73,6.94116
3731.87,6.90498
3732.08,7.09341
3732.3,7.77425
3732.47,8.94279
3732.62,10.4365
3732.75,12.5048
3732.91,15.7813
3733.07,20.2067
3733.25,26.7024
3733.45,36.5502
3733.74,53.5183
3734.34,93.1436
3734.64,106.692
3734.89,111.428
3734.93,111.566
3735.2,108.265
3735.47,98.0862
3736.31,54.2027
3736.61,41.9879
3736.86,34.5618
3737.09,29.6997
3737.41,25.2787
3737.8,22.0725
3738.27,19.9537
3739.03,18.099
3740.29,16.4152
3741.9,15.4061
3742.44,15.3633
3742.59,15.3646
3743.84,14.9287
3745.27,13.832
3746.35,13.6055
3747.03,13.6254
3748.72,13.0722
3753.88,11.7634
3761.07,9.91913
3762.84,8.32355
3762.92,8.31433
3763.25,8.61655
3763.43,9.15349
3763.62,10.2144
3763.81,11.9474
3764.01,14.5322
3764.21,18.3659
3764.43,23.6992
3764.79,34.7043
3765.28,50.2367
3765.59,56.7846
3765.83,58.4786
3766.07,57.0512
3766.41,50.716
3767.19,29.9771
3767.47,24.2205
3767.73,20.307
3768.05,17.232
3768.4,15.177
3768.89,13.6067
3769.74,12.2387
3771.42,10.8131
3775.33,8.07578
3777.02,6.4128
3778.17,4.88188
3778.91,3.80631
3779.2,3.56626
3779.26,3.55301
3779.44,3.63558
3779.56,3.85586
3779.69,4.27089
3779.82,4.95057
3779.94,5.92084
3780.05,7.21478
3780.17,8.9641
3780.3,11.6402
3780.43,15.1017
3780.57,20.1977
3780.72,27.107
3780.88,36.8402
3781.08,51.4708
3781.31,72.9398
3781.69,116.334
3782.12,165.473
3782.43,189.421
3782.71,198.722
3782.76,198.874
3783.0,193.283
3783.32,172.919
3784.16,95.9112
3784.47,74.042
3784.72,60.3419
3784.98,50.2995
3785.3,41.712
3785.59,36.498
3786.0,31.8095
3786.51,28.1838
3787.12,25.401
3788.07,22.6397
3789.03,20.8607
3789.67,20.043
3792.12,18.6535
3793.5,17.0671
3796.31,15.7742
3804.92,13.8905
3807.04,13.6581
3809.33,13.9067
3813.19,12.8796
3823.36,11.8136
3824.28,12.0514
3825.85,13.6108
3825.95,13.6239
3826.69,13.0259
3827.63,11.9533
3828.18,11.8539
3828.78,11.9243
3829.85,11.4298
3830.37,11.198
3830.77,11.4166
3831.14,12.1437
3831.7,14.2146
3832.33,16.7192
3832.73,17.2817
3833.07,16.8444
3834.24,12.7566
3834.84,11.5486
3835.72,10.9162
3846.56,8.22157
3850.12,6.36036
3851.88,5.05036
3853.38,3.62322
3854.46,2.43426
3854.69,2.27102
3854.88,2.23412
3855.06,2.34103
3855.19,2.54975
3855.33,2.91605
3855.45,3.47674
3855.57,4.25116
3855.7,5.33213
3855.81,6.66307
3855.93,8.62131
3856.05,11.0679
3856.18,14.5358
3856.32,19.4286
3856.46,25.9264
3856.63,35.2795
3856.8,47.6981
3857.0,65.8128
3857.28,96.1866
3858.0,188.592
3858.32,217.109
3858.61,228.051
3858.66,228.261
3858.95,220.05
3859.3,193.071
3860.1,109.771
3860.41,85.015
3860.67,68.7154
3860.96,55.5223
3861.25,46.3901
3861.6,39.1046
3861.97,34.0448
3862.45,29.6154
3863.13,25.5461
3863.87,22.673
3865.05,19.6301
3866.91,16.4563
3868.3,14.7692
3868.76,14.5957
3870.03,15.428
3870.56,14.8887
3871.18,13.6126
3871.22,13.59
3871.44,13.8837
3871.62,14.8168
3871.8,16.6287
3871.97,19.5622
3872.15,23.8236
3872.35,30.3607
3872.59,40.8185
3873.05,65.4711
3873.44,85.3138
3873.75,94.9238
3873.98,96.9615
3874.27,93.1615
3874.62,81.0686
3875.31,51.2751
3875.64,39.9257
3875.91,33.5852
3876.18,28.9262
3876.53,25.2242
3876.94,22.6617
3877.64,20.3943
3878.35,19.1503
3879.4,18.4158
3880.21,18.4887
3881.16,17.8254
3882.51,15.9106
3883.99,15.0106
3893.35,11.7184
3894.21,11.9907
3895.48,13.606
3895.59,13.6331
3896.07,13.2253
3896.91,11.0393
3897.68,9.14947
3899.44,6.39873
3899.8,6.10716
3900.02,6.27093
3900.21,6.79416
3900.35,7.59519
3900.49,8.83719
3900.64,10.6695
3900.78,13.2433
3900.93,16.892
3901.07,21.614
3901.25,28.9401
3901.45,39.9203
3901.72,57.6715
3902.42,112.471
3902.73,129.113
3903.01,134.946
3903.06,134.993
3903.33,130.278
3903.66,114.682
3904.4,67.9733
3904.7,53.36
3904.98,42.8462
3905.26,35.4871
3905.57,30.2102
3905.95,26.1696
3906.39,23.3449
3907.17,20.5059
3908.31,18.1429
3912.81,12.4533
3912.95,12.4193
3913.23,12.7039
3913.5,13.7913
3913.73,15.6741
3913.96,18.7779
3914.19,23.3448
3914.44,30.2938
3914.88,45.3332
3915.31,59.5772
3915.63,65.9031
3915.84,67.1574
3916.1,65.2863
3916.41,58.9537
3917.23,36.4945
3917.55,29.934
3917.88,25.2193
3918.2,22.4964
3918.66,20.2099
3919.34,18.6321
3920.43,17.36
3923.36,15.685
3925.76,14.9283
3926.57,15.2479
3927.12,16.2152
3928.13,18.7242
3928.39,18.9078
3928.9,18.2316
3930.03,14.7427
3930.6,13.7815
3931.39,13.2945
3931.79,13.2913
3932.49,13.958
3933.19,15.8789
3933.82,17.6455
3934.09,17.8742
3934.55,17.2032
3935.69,12.7274
3936.31,11.1029
3937.35,9.48195
3937.82,9.07811
3938.07,9.27277
3938.26,9.83944
3938.46,10.9767
3938.65,12.9187
3938.83,15.6816
3939.02,19.8834
3939.23,26.1804
3939.48,35.9056
3939.93,57.6169
3940.33,76.1633
3940.64,85.4377
3940.89,87.7191
3941.15,84.9447
3941.48,75.4943
3942.25,45.4421
3942.56,36.0146
3942.86,29.5854
3943.18,25.1133
3943.5,22.3534
3943.85,20.5352
3944.5,18.6497
3945.89,16.7042
3948.67,14.6498
3950.95,13.9259
3951.86,12.5855
3952.58,11.3873
3952.85,11.2206
3953.11,11.5099
3953.32,12.2929
3953.53,13.8232
3953.75,16.3721
3953.96,20.1941
3954.16,25.3976
3954.44,34.5029
3955.19,63.8424
3955.5,72.1416
3955.78,74.6612
3956.01,73.1143
3956.31,66.8012
3957.15,40.5374
3957.47,32.9559
3957.78,27.6443
3958.08,24.3558
3958.35,22.45
3958.71,20.8599
3959.42,19.2132
3960.68,17.8461
3962.68,17.102
3966.44,15.8163
3974.22,14.9368
3975.17,14.9879
3978.18,14.5871
3979.77,14.7078
3982.97,14.2592
3990.45,13.9179
3992.01,14.2199
3993.59,15.0879
3994.78,14.4326
3995.68,13.863
3997.73,13.6543
3999.22,13.7481
4005.55,13.3901
4008.69,14.0433
4009.86,14.6382
4011.0,13.8949
4012.13,13.2156
4012.73,13.1453
4014.37,13.6183
4015.83,14.2042
4017.13,13.654
4017.83,13.2704
4022.71,12.8273
4024.17,13.0558
4025.72,13.7576
4027.98,12.7073
4035.87,11.8403
4036.58,12.2322
4037.02,13.0486
4037.64,15.1796
4038.26,17.4461
4038.62,17.9103
4039.02,17.2743
4039.85,13.8966
4040.17,13.3576
4040.39,13.724
4040.57,14.6626
4040.81,16.8067
4041.04,20.0841
4041.38,26.5882
4042.02,40.4574
4042.36,44.8712
4042.57,45.7421
4042.84,44.5463
4043.17,40.2711
4043.96,26.2887
4044.3,21.8016
4044.67,18.592
4045.06,16.6957
4045.58,15.4613
4046.47,14.5988
4049.24,13.6347
4051.12,13.3624
4053.0,13.5598
4056.82,12.7077
4062.21,11.9045
4062.77,12.0497
4063.26,12.8281
4063.67,14.4195
4064.11,17.3453
4064.91,23.7657
4065.3,25.288
4065.39,25.349
4065.76,24.4898
4066.28,21.1822
4066.83,17.4417
4067.28,15.3714
4067.74,14.2085
4068.36,13.5389
4070.25,12.9596
4079.43,11.9996
4080.33,12.1816
4081.39,13.3159
4082.17,13.9641
4082.75,13.544
4083.83,11.8418
4084.9,11.0279
4088.18,9.52252
4088.56,9.79913
4088.84,10.6588
4089.06,11.9964
4089.27,14.0528
4089.47,17.0779
4089.68,21.2089
4089.95,28.4401
4090.74,53.8033
4091.07,60.6545
4091.34,62.5805
4091.56,61.3736
4091.85,56.4003
4092.72,33.7087
4093.06,26.9423
4093.36,22.8888
4093.63,20.3368
4093.98,18.297
4094.5,16.71
4095.63,15.3229
4098.13,14.1961
4099.88,13.8963
4101.91,14.6113
4104.36,13.5344
4104.76,13.5138
4105.69,13.573
4108.27,12.8889
4121.41,11.9214
4122.33,12.5775
4123.36,13.5298
4123.51,13.5484
4123.93,13.4955
4124.37,13.7996
4124.71,14.9164
4125.04,17.1562
4125.43,21.1171
4126.03,28.0126
4126.4,30.3135
4126.56,30.5692
4126.83,29.88
4127.27,26.4583
4127.95,19.731
4128.38,16.7595
4128.75,15.1776
4129.33,14.0004
4130.26,13.5324
4131.18,14.1505
4132.49,15.7561
4132.88,15.8721
4133.92,15.2877
4135.56,13.189
4136.97,12.6322
4145.22,12.0658
4147.6,12.3007
4149.35,13.5109
4149.36,13.511
4150.24,12.897
4151.3,11.8965
4151.9,11.67
4157.33,11.1934
4159.08,11.6071
4160.14,11.1694
4161.94,10.2589
4163.29,9.91393
4163.78,10.0502
4164.1,10.4592
4164.5,11.5897
4164.89,13.5973
4165.79,19.9629
4166.15,21.2559
4166.24,21.3097
4166.59,20.5002
4167.25,16.7057
4167.52,16.1695
4167.7,16.7663
4167.86,18.1847
4168.02,20.5814
4168.22,25.0845
4168.42,31.2805
4168.71,42.9998
4169.33,70.5503
4169.65,80.0639
4169.92,83.2057
4169.95,83.2376
4170.26,79.8398
4170.66,68.1217
4171.35,42.5157
4171.68,33.2845
4171.95,27.8121
4172.21,23.9629
4172.55,20.8539
4172.92,18.8252
4173.42,17.2637
4174.22,15.9003
4175.82,14.5557
4177.19,14.2133
4177.79,14.6127
4178.22,15.9174
4178.65,18.5311
4179.54,25.8256
4179.94,27.287
4179.99,27.324
4180.37,26.4756
4181.04,22.0031
4181.45,19.3159
4181.74,18.0647
4182.2,17.2161
4182.29,17.1958
4183.36,17.9962
4183.96,17.4014
4185.1,14.8414
4185.69,14.2335
4187.95,13.5917
4188.97,13.2445
4200.97,12.2921
4203.31,12.7943
4206.45,11.5654
4209.0,10.7108
4209.46,11.0347
4209.8,11.9778
4210.1,13.7268
4210.4,16.5925
4210.77,21.5717
4211.45,32.1917
4211.81,35.7427
4212.03,36.4046
4212.3,35.6066
4212.65,32.3545
4213.45,22.2382
4213.82,18.7744
4214.14,16.8013
4214.46,15.5612
4215.0,14.4746
4215.9,13.7753
4219.8,12.9076
4224.41,12.4083
4225.09,12.9252
4225.94,14.7495
4226.67,16.2034
4226.91,16.3126
4227.54,15.5978
4228.52,13.6579
4229.36,12.89
4232.35,12.472
4234.4,12.3884
4236.29,12.785
4237.04,12.9577
4239.61,12.1993
4243.91,12.0675
4245.81,12.1239
4256.02,11.6659
4256.94,11.89
4257.58,12.5816
4258.15,13.9889
4258.67,16.3104
4259.78,23.4477
4260.2,24.5382
4260.22,24.5393
4260.61,23.5722
4261.12,20.2575
4261.76,15.5228
4262.2,13.4384
4262.59,12.4179
4262.98,11.933
4263.75,11.6506
4268.63,11.4364
4270.97,11.58
4275.77,11.1426
4276.23,11.1371
4277.51,11.4568
4279.15,12.8086
4279.26,12.8205
4280.03,12.3471
4281.18,11.1746
4282.21,10.8083
4290.59,9.87653
4294.68,8.83334
4296.16,8.07765
4297.53,6.94229
4297.7,6.91944
4297.94,7.10153
4298.18,7.70929
4298.36,8.60186
4298.54,10.0194
4298.7,11.8659
4298.89,14.8457
4299.1,19.3438
4299.33,25.8049
4299.66,37.639
4300.25,59.7171
4300.57,67.9939
4300.85,70.7455
4300.89,70.7507
4301.2,67.6785
4301.56,58.6069
4302.26,36.5467
4302.58,28.5482
4302.88,23.0411
4303.17,19.2616
4303.47,16.7706
4303.83,14.8652
4304.33,13.2362
4305.13,11.6545
4305.4,11.429
4305.68,11.5816
4305.95,12.3869
4306.16,13.634
4306.4,16.0213
4306.61,19.159
4306.87,24.2477
4307.27,34.5593
4307.8,48.3265
4308.14,53.8146
4308.38,54.9432
4308.65,53.4356
4309.03,47.3124
4309.8,30.4063
4310.1,25.3856
4310.44,21.4073
4310.76,18.9118
4311.25,16.8317
4311.96,15.4756
4313.09,14.7068
4314.12,15.1695
4316.27,17.548
4316.36,17.5624
4316.93,17.0195
4318.26,13.4898
4318.88,12.5666
4319.85,12.1821
4321.28,11.8846
4323.42,10.1226
4323.73,10.2125
4324.03,10.8052
4324.28,11.921
4324.53,13.8667
4324.78,16.8593
4325.06,21.5901
4325.47,30.8922
4326.0,42.9776
4326.35,47.8039
4326.58,48.792
4326.84,47.5906
4327.19,42.844
4327.97,28.1704
4328.32,23.1094
4328.64,19.8231
4329.03,17.3923
4329.46,15.9269
4330.07,14.9164
4331.6,13.7999
4332.82,13.3582
4333.57,13.7362
4334.22,15.0958
4335.19,17.9138
4335.56,18.2539
4336.08,17.5999
4337.2,14.5923
4337.92,13.5923
4339.46,13.059
4341.68,13.4423
4345.26,12.3953
4347.16,12.2529
4349.01,12.3274
4351.12,12.067
4352.63,12.1524
4355.78,11.6339
4361.91,11.0805
4364.85,11.3235
4365.92,10.8951
4367.9,9.01702
4368.21,8.89236
4368.52,9.03802
4368.83,9.73786
4369.06,10.8741
4369.3,12.8425
4369.54,15.8762
4369.79,20.058
4370.14,28.0367
4370.76,42.9451
4371.1,48.2655
4371.36,49.5397
4371.69,47.5248
4372.08,41.2777
4372.81,26.4123
4373.16,21.1871
4373.48,17.9618
4373.74,16.4496
4374.0,15.8078
4374.13,15.8011
4374.41,16.4633
4374.68,18.0318
4375.06,21.5681
4375.81,29.7025
4376.19,31.8538
4376.31,32.0102
4376.7,30.7408
4377.26,25.7634
4377.83,20.3128
4378.29,17.361
4378.69,15.8668
4379.33,14.6988
4380.17,14.0585
4381.87,13.4534
4387.85,12.5763
4394.43,12.0352
4395.17,12.405
4396.07,13.8601
4396.87,15.0486
4397.04,15.1055
4397.75,14.4838
4398.59,13.1539
4399.6,12.3743
4401.02,12.173
4402.23,12.4838
4403.56,13.1253
4404.58,12.6246
4405.84,11.96
4406.73,11.881
4408.39,12.2081
4409.87,12.9554
4411.9,11.9658
4412.23,11.9418
4413.54,12.0288
4417.66,11.3672
4424.49,11.0118
4425.58,11.0376
4431.89,9.78221
4433.84,8.92235
4434.24,9.21085
4434.53,10.0849
4434.75,11.3502
4434.96,13.2534
4435.17,15.9557
4435.42,20.1732
4435.75,27.7091
4436.41,43.8752
4436.75,49.1847
4437.01,50.5925
4437.26,49.4811
4437.62,44.434
4438.47,27.77
4438.81,22.8838
4439.13,19.6716
4439.46,17.687
4439.98,16.0655
4441.44,14.097
4443.06,12.9489
4446.2,12.2804
4455.98,11.5001
4456.92,11.4832
4457.38,11.4841
4464.5,11.1188
4465.81,11.4317
4467.6,13.0506
4467.74,13.0722
4468.59,12.5359
4469.71,11.314
4470.78,10.9144
4472.37,11.2951
4473.6,11.6706
4474.99,11.133
4476.65,10.5575
4487.26,9.84381
4488.06,10.0007
4488.7,10.7015
4489.22,11.9775
4490.08,14.7016
4490.55,15.3044
4490.96,14.8344
4491.7,12.4258
4492.32,10.5317
4492.75,9.76715
4493.34,9.27538
4496.37,8.71745
4496.68,8.70929
4497.93,8.81305
4498.96,8.55174
4500.89,7.54006
4501.21,7.48045
4501.9,7.69097
4502.45,8.34637
4503.38,9.77837
4503.67,9.90746
4504.17,9.50366
4505.57,6.76716
4507.06,4.80405
4508.74,2.77611
4509.14,2.42351
4509.35,2.34674
4509.55,2.4019
4509.68,2.55226
4509.82,2.83315
4509.95,3.27228
4510.07,3.90273
4510.2,4.79311
4510.32,5.96497
4510.45,7.70035
4510.58,9.88371
4510.72,13.03
4510.86,16.82
4511.02,22.7675
4511.19,30.775
4511.39,42.1346
4511.6,57.4547
4511.9,84.5252
4512.64,159.164
4512.97,183.487
4513.26,193.274
4513.38,193.899
4513.7,186.231
4514.04,165.426
4514.93,94.4441
4515.25,74.1107
4515.57,59.0608
4515.86,49.094
4516.2,41.1945
4516.62,34.8187
4517.11,30.1689
4517.84,26.0524
4518.82,22.7972
4520.34,19.8498
4522.02,17.9145
4525.14,15.8518
4527.28,14.9478
4528.35,14.7328
4529.82,14.9439
4531.66,14.1179
4534.91,13.0163
4540.08,11.403
4541.97,10.1844
4542.36,10.5587
4542.58,11.2598
4542.8,12.5197
4543.02,14.516
4543.26,17.8292
4543.54,22.9465
4543.93,32.5135
4544.51,47.3892
4544.85,52.9845
4545.1,54.3263
4545.36,53.2077
4545.75,47.6053
4546.57,30.5284
4546.94,24.8672
4547.29,21.1267
4547.6,19.0378
4548.06,17.2334
4548.58,16.2004
4549.67,15.1701
4554.51,13.5686
4560.56,12.7194
4562.55,13.2884
4563.06,13.3907
4564.09,12.8928
4565.68,11.5313
4566.26,11.3354
4566.67,11.5808
4567.06,12.5047
4567.35,13.9137
4567.66,16.3176
4568.08,20.7587
4568.72,28.3241
4569.11,31.0455
4569.34,31.4158
4569.68,30.2856
4570.2,25.8215
4570.86,19.6541
4571.25,17.1599
4571.64,15.6093
4572.18,14.5354
4573.08,14.0811
4574.3,14.2949
4575.49,13.7681
4576.39,13.1711
4579.12,12.67
4583.52,12.3676
4584.97,12.4359
4591.6,11.4387
4592.89,11.1852
4593.4,11.5698
4593.71,12.2979
4594.1,13.9271
4594.51,16.7754
4595.32,23.2268
4595.73,24.9536
4595.88,25.0703
4596.21,24.3622
4596.77,21.0528
4597.34,17.3368
4597.79,15.2056
4598.25,13.9725
4598.86,13.2121
4600.24,12.6952
4601.06,12.6343
4602.81,12.7752
4606.5,12.0279
4612.67,11.6342
4613.77,11.9646
4614.86,13.3939
4615.6,14.1002
4615.64,14.1021
4616.2,13.6833
4617.18,12.2559
4617.33,12.1944
4617.66,12.3707
4618.0,13.1018
4618.51,15.1878
4619.26,18.6258
4619.69,19.4342
4619.74,19.4403
4620.19,18.7388
4621.33,14.7091
4621.99,13.5614
4624.21,11.9954
4625.54,11.6243
4630.84,11.0121
4631.43,11.2405
4631.79,11.8619
4632.19,13.2776
4632.6,15.6396
4633.44,21.4749
4633.86,22.935
4633.97,23.011
4634.34,22.3033
4634.97,18.8646
4635.54,15.6303
4636.01,13.8149
4636.55,12.7498
4637.39,12.1399
4639.48,11.7761
4640.62,12.131
4642.23,13.5938
4642.4,13.6198
4643.18,13.0653
4644.11,11.8951
4644.97,11.4166
4657.22,9.88302
4659.45,9.07109
4661.12,7.88786
4661.21,7.87924
4661.48,8.03212
4661.75,8.62577
4661.97,9.66836
4662.19,11.429
4662.39,13.7256
4662.62,17.37
4662.86,22.7482
4663.22,32.6067
4663.85,51.5119
4664.2,58.5336
4664.5,60.5202
4664.75,59.1821
4665.07,54.0118
4665.97,32.7328
4666.32,26.3427
4666.68,21.9635
4667.07,18.9665
4667.57,16.8216
4668.29,15.1136
4669.05,14.0523
4670.75,13.0008
4675.39,11.9318
4676.73,11.7826
4678.76,12.0028
4680.82,11.3591
4691.29,9.83679
4693.9,9.10362
4694.31,9.29608
4694.73,10.051
4695.04,11.1867
4695.41,13.3265
4696.35,20.4898
4696.75,22.1313
4696.9,22.2844
4697.24,21.6206
4697.66,19.2579
4698.48,13.6971
4698.89,11.6956
4699.29,10.4799
4699.92,9.4045
4701.1,8.36398
4702.04,7.98005
4703.52,8.45017
4703.9,8.42115
4704.19,8.53863
4704.44,9.06701
4704.63,9.98132
4704.82,11.6039
4704.98,13.69
4705.14,16.6048
4705.33,21.3944
4705.52,27.7616
4705.74,37.1045
4706.04,52.9697
4706.74,93.8587
4707.08,107.986
4707.39,113.108
4707.45,113.154
4707.76,108.828
4708.16,94.2418
4708.94,58.8128
4709.27,46.8448
4709.62,38.0666
4709.99,31.6605
4710.36,27.4531
4710.8,24.0868
4711.44,20.74
4712.12,18.6386
4712.99,17.1796
4714.37,16.0215
4715.13,15.8806
4716.55,16.2717
4717.51,15.6881
4719.08,14.051
4722.13,13.1457
4724.79,12.7312
4725.12,12.7332
4726.32,12.6455
4726.91,12.9743
4727.34,13.9979
4727.77,16.0961
4728.78,23.0149
4729.21,24.4269
4729.32,24.4725
4729.68,23.7509
4730.25,20.7056
4730.85,17.2269
4731.34,15.3058
4731.84,14.2257
4732.52,13.5907
4734.67,13.0267
4735.63,13.2759
4737.38,14.986
4737.49,14.9989
4738.29,14.3988
4739.51,12.9086
4740.58,12.4614
4741.99,12.3478
4742.94,12.5921
4743.69,13.4475
4744.86,15.4299
4745.14,15.5503
4745.78,14.942
4746.91,12.8238
4747.85,12.1351
4748.17,12.1084
4749.04,12.4541
4750.54,13.8015
4750.68,13.8193
4751.43,13.3401
4752.64,12.0873
4753.2,11.8981
4754.13,12.2818
4755.64,14.016
4755.82,14.0535
4756.47,13.582
4757.53,12.0912
4758.47,11.4698
4763.94,10.5741
4764.53,10.8038
4765.01,11.7591
4765.39,13.3453
4765.88,16.5533
4766.61,21.9807
4767.02,23.5554
4767.17,23.6641
4767.5,23.027
4768.06,19.998
4768.78,15.7395
4769.23,13.9816
4769.84,12.7812
4770.79,12.1349
4773.41,11.6875
4774.76,12.0828
4776.1,12.7191
4777.17,12.1861
4778.27,11.3584
4783.36,10.4577
4784.08,10.7158
4784.47,11.2873
4784.97,12.7067
4786.0,16.7242
4786.44,17.3977
4786.48,17.4009
4786.91,16.8386
4788.22,12.6197
4788.7,11.6991
4789.54,10.9759
4791.28,10.552
4792.31,10.9321
4793.68,12.2005
4793.86,12.2249
4794.48,11.7719
4796.03,9.23452
4797.67,7.64127
4798.0,7.46928
4798.32,7.58983
4798.57,8.08305
4798.78,8.9585
4798.97,10.2776
4799.16,12.2442
4799.35,14.9991
4799.57,19.3547
4799.81,25.5815
4800.15,36.4915
4800.8,59.453
4801.14,67.5422
4801.45,70.1665
4801.76,68.0177
4802.1,61.0471
4802.96,36.743
4803.31,29.2368
4803.64,24.0693
4803.97,20.6659
4804.31,18.5242
4804.71,16.9784
4805.31,15.705
4806.14,14.7964
4806.88,14.5228
4807.79,15.1578
4808.84,16.29
4808.95,16.3042
4809.55,15.8469
4810.91,13.7812
4811.5,13.5147
4813.15,14.1682
4814.05,13.6579
4815.04,12.7523
4816.51,12.2287
4816.8,12.2039
4817.69,12.4052
4818.29,13.077
4819.67,15.9941
4820.0,16.1984
4820.49,15.7233
4821.85,12.5897
4822.49,11.8904
4823.78,11.5544
4833.89,10.8565
4834.88,11.2018
4835.42,12.1182
4835.85,13.484
4836.84,17.9602
4837.31,18.9847
4837.37,19.0
4837.78,18.3906
4838.75,14.8421
4839.06,14.2957
4839.25,14.2532
4839.67,14.823
4840.5,16.5619
4840.68,16.6442
4841.13,16.1636
4842.38,12.524
4842.84,11.6472
4843.54,10.9795
4845.64,10.4093
4848.77,10.1178
4849.55,10.2893
4850.41,11.1427
4851.28,12.0115
4851.39,12.0279
4851.97,11.614
4853.4,9.16355
4854.38,8.28285
4856.27,6.94064
4857.42,5.90073
4857.61,5.85845
4857.8,5.96051
4858.03,6.39794
4858.2,7.06848
4858.37,8.15509
4858.54,9.78741
4858.72,12.1048
4858.9,15.4864
4859.08,19.9437
4859.3,26.7467
4859.57,37.2863
4860.43,77.7648
4860.77,88.8847
4861.1,92.6432
4861.39,89.9849
4861.79,78.9673
4862.62,47.1652
4862.96,37.2366
4863.29,30.0091
4863.55,26.0035
4863.84,22.932
4864.22,20.303
4864.79,18.097
4865.56,16.526
